video_id,t_start,t_end,score
28_29,900.27,917.84,0.0011
28_29,685.87,692.0,0.0011
28_29,813.81,834.37,0.001
28_29,878.07,881.04,0.001
28_29,663.07,665.82,0.001
28_29,702.49,707.86,0.001
9_19,787.35,816.37,0.9995
9_19,734.18,747.64,0.9992
9_19,1038.22,1056.64,0.9977
9_19,958.03,1024.05,0.9968
9_19,918.5,951.72,0.9947
9_19,621.37,717.97,0.9941
9_19,897.18,914.2,0.9921
9_19,747.62,763.92,0.9921
9_19,824.9,851.83,0.9854
9_19,857.5,896.49,0.984
9_19,1025.46,1039.65,0.9739
9_19,734.19,747.63,0.1346
9_19,918.48,951.74,0.1345
9_19,1038.22,1056.63,0.1344
9_19,824.9,851.82,0.1272
9_19,850.21,852.38,0.0262
9_19,734.17,747.64,0.0182
9_19,668.74,679.92,0.0156
9_19,815.07,821.21,0.0123
9_19,829.54,842.27,0.0111
9_19,943.96,954.51,0.0105
9_19,1018.35,1020.98,0.0069
9_19,753.13,764.89,0.0064
9_19,965.37,971.88,0.0063
9_19,682.96,689.04,0.005
9_19,1033.17,1036.02,0.0044
9_19,886.43,896.33,0.004
9_19,1056.0,1076.73,0.0038
9_19,1039.59,1052.18,0.0033
9_19,1100.11,1110.38,0.0031
9_19,717.29,728.73,0.0029
9_19,1083.71,1090.0,0.0027
9_19,954.43,957.24,0.0026
9_19,1129.35,1140.87,0.0026
9_19,640.24,646.16,0.0025
9_19,815.98,827.16,0.0023
9_19,1072.53,1074.79,0.0023
9_19,738.86,741.65,0.0022
9_19,956.77,968.48,0.0022
9_19,1120.71,1132.3,0.0022
9_19,711.67,714.54,0.0022
9_19,766.21,778.12,0.0021
9_19,884.42,887.05,0.002
9_19,1061.5,1067.55,0.002
9_19,868.0,870.78,0.0018
9_19,678.56,681.52,0.0017
9_19,779.02,784.48,0.0015
9_19,625.81,637.37,0.0015
9_19,643.32,654.24,0.0014
9_19,898.47,911.12,0.0014
9_19,1007.33,1019.15,0.0014
9_19,1096.12,1101.53,0.0013
9_19,848.22,850.7,0.0013
9_19,803.54,813.78,0.0013
9_19,760.08,763.23,0.0013
9_19,865.23,868.23,0.0012
9_19,734.42,737.39,0.0012
9_19,748.22,767.2,0.0011
9_19,618.38,621.14,0.0011
9_19,1030.51,1036.89,0.0011
9_19,1091.88,1097.1,0.0011
9_19,918.87,942.15,0.0011
9_19,823.4,829.71,0.001
23_16,1072.94,1076.01,0.9991
23_16,709.38,729.16,0.9987
23_16,1057.11,1072.93,0.9984
23_16,839.06,852.67,0.998
23_16,696.18,704.97,0.9978
23_16,759.49,779.26,0.9978
23_16,686.51,693.53,0.9978
23_16,1171.41,1173.57,0.9977
23_16,952.8,1042.57,0.9971
23_16,1044.36,1055.34,0.9969
23_16,733.97,759.03,0.9954
23_16,620.12,682.95,0.9953
23_16,868.09,892.23,0.9953
23_16,896.2,949.4,0.9925
23_16,778.4,832.86,0.9922
23_16,1173.67,1228.8,0.9908
23_16,1126.99,1155.59,0.988
23_16,854.45,864.12,0.9829
23_16,1075.98,1123.46,0.9698
23_16,1166.59,1171.31,0.921
23_16,953.04,1042.48,0.1354
23_16,1072.94,1076.01,0.1347
23_16,839.06,852.68,0.1343
23_16,686.51,693.54,0.1342
23_16,1126.97,1155.61,0.1342
23_16,1171.4,1173.57,0.1341
23_16,759.5,779.26,0.1332
23_16,696.18,704.97,0.1325
23_16,1057.11,1072.93,0.1316
23_16,709.37,729.15,0.1309
23_16,778.41,832.9,0.1298
23_16,951.71,977.91,0.0182
23_16,686.51,693.54,0.0182
23_16,1072.94,1076.02,0.0182
23_16,724.11,726.44,0.0175
23_16,1057.09,1072.94,0.0174
23_16,733.92,746.41,0.0171
23_16,898.04,910.17,0.0158
23_16,1185.44,1224.16,0.0113
23_16,1044.09,1046.65,0.0064
23_16,629.52,632.12,0.0053
23_16,831.87,843.6,0.0052
23_16,624.6,671.8,0.005
23_16,1023.76,1042.44,0.0046
23_16,1173.42,1195.53,0.0041
23_16,709.88,713.13,0.0037
23_16,876.3,890.95,0.0036
23_16,726.59,732.39,0.0035
23_16,782.5,792.67,0.0032
23_16,926.69,950.4,0.003
23_16,614.62,617.5,0.003
23_16,1170.33,1176.59,0.0029
23_16,619.8,626.38,0.0027
23_16,631.42,637.34,0.0026
23_16,1077.37,1083.11,0.0025
23_16,809.02,831.16,0.0023
23_16,690.76,693.52,0.0023
23_16,675.37,678.27,0.0022
23_16,1226.68,1228.8,0.0021
23_16,731.71,771.13,0.002
23_16,763.82,842.13,0.0018
23_16,1092.69,1104.67,0.0018
23_16,614.91,620.04,0.0017
23_16,734.47,737.48,0.0017
23_16,759.46,766.02,0.0016
23_16,855.49,865.87,0.0016
23_16,642.11,655.1,0.0016
23_16,892.27,897.52,0.0015
23_16,1214.38,1220.17,0.0015
23_16,900.5,924.48,0.0015
23_16,838.27,856.82,0.0014
23_16,1133.04,1135.77,0.0014
23_16,897.01,903.87,0.0013
23_16,705.5,738.8,0.0013
23_16,1043.92,1049.1,0.0012
23_16,1067.07,1130.85,0.0012
23_16,951.74,996.14,0.0011
23_16,755.95,758.8,0.0011
23_16,768.09,780.39,0.0011
23_16,870.74,949.33,0.0011
23_16,1126.68,1129.27,0.001
23_16,939.1,950.42,0.001
23_16,1084.14,1094.65,0.001
23_16,1145.36,1152.37,0.001
22_31,951.89,993.94,0.9962
22_31,810.34,881.55,0.996
22_31,904.53,908.26,0.9948
22_31,621.21,683.04,0.9943
22_31,753.34,784.06,0.9929
22_31,919.97,930.85,0.992
22_31,687.23,702.25,0.9914
22_31,881.6,886.4,0.9887
22_31,897.07,904.21,0.9877
22_31,727.77,739.78,0.9851
22_31,701.87,713.87,0.984
22_31,936.12,940.62,0.9813
22_31,941.76,949.63,0.9785
22_31,993.17,997.31,0.9494
22_31,810.35,881.58,0.1337
22_31,904.53,908.27,0.1327
22_31,897.07,904.2,0.1317
22_31,904.53,908.26,0.0177
22_31,885.51,891.95,0.0172
22_31,615.15,632.65,0.0141
22_31,718.0,724.0,0.0119
22_31,632.01,643.45,0.0077
22_31,912.54,915.76,0.0071
22_31,888.35,985.64,0.0058
22_31,633.66,678.68,0.0052
22_31,743.93,749.58,0.0045
22_31,890.9,893.55,0.0044
22_31,1114.44,1125.53,0.0043
22_31,1153.83,1156.87,0.0042
22_31,664.34,740.35,0.0042
22_31,921.02,924.19,0.0041
22_31,828.08,833.91,0.0037
22_31,623.3,633.88,0.0034
22_31,841.81,844.76,0.0034
22_31,882.86,885.76,0.0033
22_31,935.47,940.36,0.0032
22_31,1141.02,1224.12,0.0031
22_31,1119.05,1121.81,0.0029
22_31,826.07,847.03,0.0028
22_31,770.59,782.14,0.0027
22_31,1075.95,1078.89,0.0025
22_31,944.07,950.13,0.0025
22_31,947.19,988.38,0.0024
22_31,801.79,808.72,0.0024
22_31,984.71,987.37,0.0024
22_31,881.92,927.8,0.0023
22_31,642.39,645.05,0.0021
22_31,839.12,880.92,0.0021
22_31,762.44,806.08,0.0018
22_31,728.14,733.37,0.0017
22_31,940.28,946.04,0.0016
22_31,1150.57,1157.57,0.0016
22_31,840.89,846.58,0.0016
22_31,992.36,997.74,0.0013
22_31,859.32,880.25,0.0013
22_31,1058.85,1070.11,0.0012
22_31,618.89,661.35,0.0012
22_31,678.4,684.39,0.0011
22_31,686.26,688.76,0.0011
22_31,1037.49,1048.96,0.0011
22_31,1073.16,1079.49,0.0011
22_31,703.26,709.32,0.0011
22_31,911.44,917.04,0.001
22_31,1128.25,1131.03,0.001
25_4,1132.8,1137.07,0.999
25_4,1143.39,1228.8,0.9986
25_4,1099.03,1131.04,0.9973
25_4,860.21,862.97,0.996
25_4,923.88,1091.4,0.9944
25_4,683.92,690.53,0.9903
25_4,698.29,706.64,0.989
25_4,897.18,913.24,0.9889
25_4,876.04,880.52,0.982
25_4,769.98,774.66,0.9585
25_4,1137.07,1138.13,0.9523
25_4,1143.22,1228.8,0.1352
25_4,860.21,862.97,0.1351
25_4,1099.06,1131.02,0.1333
25_4,1132.8,1137.07,0.133
25_4,876.04,880.52,0.1307
25_4,1138.34,1141.08,0.0366
25_4,897.2,903.73,0.0195
25_4,1172.28,1175.57,0.0117
25_4,679.55,683.76,0.0114
25_4,1061.3,1102.76,0.0103
25_4,913.79,925.75,0.0102
25_4,774.46,779.31,0.0089
25_4,757.98,761.14,0.0089
25_4,880.47,885.67,0.0078
25_4,1095.07,1097.98,0.0074
25_4,896.36,909.5,0.0074
25_4,1133.77,1153.3,0.0071
25_4,657.28,663.41,0.0061
25_4,1007.32,1012.89,0.0058
25_4,613.92,684.43,0.0054
25_4,667.68,671.93,0.0052
25_4,1098.93,1111.51,0.0048
25_4,1162.36,1175.94,0.0048
25_4,734.07,759.19,0.0047
25_4,914.42,964.18,0.0044
25_4,1175.24,1177.99,0.0043
25_4,859.44,864.35,0.0041
25_4,1168.38,1217.58,0.0035
25_4,1063.66,1078.06,0.0034
25_4,968.36,1079.99,0.003
25_4,1207.91,1228.8,0.0029
25_4,696.28,698.71,0.0029
25_4,965.39,968.48,0.0027
25_4,728.7,731.6,0.0027
25_4,1133.02,1135.0,0.0026
25_4,1129.12,1132.23,0.0022
25_4,929.29,939.66,0.0021
25_4,698.08,707.79,0.002
25_4,761.29,775.1,0.0019
25_4,811.26,822.86,0.0019
25_4,1204.92,1207.83,0.0017
25_4,1152.68,1177.38,0.0017
25_4,982.55,988.77,0.0016
25_4,998.14,1000.79,0.0014
25_4,661.92,667.23,0.0013
25_4,944.88,966.97,0.0013
25_4,825.69,846.04,0.0012
25_4,723.94,726.47,0.0012
25_4,776.58,789.03,0.0012
25_4,1018.51,1064.44,0.0012
25_4,872.54,881.72,0.0012
25_4,1087.42,1092.99,0.0012
25_4,1047.1,1052.48,0.0011
25_4,855.39,857.78,0.0011
25_4,1181.08,1228.8,0.0011
25_4,965.56,988.95,0.001
25_4,1169.57,1172.61,0.001
25_4,865.22,875.48,0.001
25_4,814.67,817.5,0.001
25_4,931.99,934.7,0.001
9_2,971.34,978.43,0.9991
9_2,862.45,872.12,0.9977
9_2,979.06,989.39,0.9963
9_2,631.16,676.89,0.9947
9_2,886.96,912.7,0.9946
9_2,834.13,860.51,0.993
9_2,871.48,885.63,0.9919
9_2,781.29,825.04,0.9845
9_2,685.27,754.24,0.9776
9_2,912.81,971.25,0.9771
9_2,754.2,774.19,0.977
9_2,631.15,676.88,0.1344
9_2,862.45,872.12,0.1339
9_2,979.06,989.39,0.1338
9_2,886.9,912.74,0.1335
9_2,834.12,860.51,0.1312
9_2,631.15,676.84,0.0182
9_2,1077.88,1088.98,0.0175
9_2,1044.21,1046.51,0.0149
9_2,1079.72,1123.12,0.0124
9_2,691.43,694.08,0.0076
9_2,885.97,891.03,0.0058
9_2,617.56,620.91,0.0058
9_2,756.01,767.15,0.0052
9_2,1068.97,1090.63,0.0049
9_2,945.44,951.23,0.0048
9_2,923.04,969.91,0.0046
9_2,745.87,748.55,0.0045
9_2,634.7,646.4,0.0043
9_2,639.05,641.98,0.0038
9_2,971.55,981.11,0.0036
9_2,670.79,681.72,0.0036
9_2,872.07,877.86,0.0032
9_2,913.65,937.77,0.0029
9_2,855.57,861.85,0.0029
9_2,697.0,700.12,0.0027
9_2,792.16,803.11,0.0027
9_2,1011.64,1023.38,0.0026
9_2,1059.43,1062.18,0.0023
9_2,787.81,793.14,0.0021
9_2,985.19,1029.15,0.002
9_2,1056.2,1068.67,0.002
9_2,1049.56,1052.65,0.0019
9_2,871.91,882.78,0.0018
9_2,1093.96,1099.35,0.0017
9_2,966.82,972.42,0.0017
9_2,602.3,623.34,0.0016
9_2,1097.18,1120.66,0.0016
9_2,932.9,938.33,0.0016
9_2,779.1,790.68,0.0015
9_2,889.84,895.61,0.0015
9_2,1001.38,1013.36,0.0015
9_2,1031.89,1037.68,0.0015
9_2,764.56,769.56,0.0014
9_2,988.76,999.65,0.0014
9_2,794.84,800.73,0.0013
9_2,1039.5,1060.19,0.0013
9_2,691.47,696.97,0.0012
9_2,703.67,746.97,0.0012
9_2,758.08,764.51,0.0011
9_2,642.93,654.63,0.0011
9_2,1005.55,1008.43,0.001
9_2,863.76,870.66,0.001
9_2,787.12,790.27,0.001
9_2,964.44,970.63,0.001
21_46,894.35,969.06,0.9974
21_46,769.36,791.76,0.9971
21_46,858.38,869.89,0.9967
21_46,720.08,749.51,0.9957
21_46,997.96,1009.48,0.9955
21_46,872.48,892.93,0.9926
21_46,646.41,668.86,0.9903
21_46,693.15,709.17,0.9891
21_46,983.21,999.24,0.9879
21_46,670.75,686.76,0.9875
21_46,617.0,641.92,0.9854
21_46,967.88,984.53,0.9798
21_46,1008.21,1016.52,0.9778
21_46,793.73,848.71,0.977
21_46,894.24,969.04,0.1358
21_46,616.96,641.91,0.1344
21_46,693.16,709.17,0.1333
21_46,997.96,1009.49,0.1333
21_46,1008.21,1016.52,0.1302
21_46,983.23,999.23,0.1286
21_46,1008.2,1016.52,0.0177
21_46,894.16,905.86,0.0162
21_46,851.39,872.89,0.0119
21_46,689.46,726.47,0.011
21_46,720.71,723.52,0.0094
21_46,1091.43,1097.12,0.0087
21_46,1101.65,1112.76,0.008
21_46,753.11,771.44,0.0071
21_46,616.27,619.13,0.0071
21_46,901.3,924.62,0.0068
21_46,701.86,708.23,0.0067
21_46,710.63,722.56,0.0063
21_46,1092.75,1104.53,0.0062
21_46,745.43,756.09,0.0056
21_46,756.38,759.21,0.005
21_46,957.05,967.45,0.0039
21_46,612.3,616.31,0.0037
21_46,620.71,627.06,0.0035
21_46,1099.29,1102.21,0.0034
21_46,1149.4,1152.2,0.0032
21_46,1047.14,1069.31,0.003
21_46,708.18,713.04,0.0029
21_46,967.88,1045.87,0.0026
21_46,1069.64,1090.05,0.0025
21_46,665.68,668.64,0.0024
21_46,658.28,661.19,0.0023
21_46,899.63,943.95,0.0022
21_46,839.66,845.5,0.0022
21_46,765.61,802.81,0.002
21_46,929.24,931.88,0.002
21_46,1066.18,1071.42,0.0019
21_46,817.19,823.36,0.0019
21_46,850.47,852.97,0.0018
21_46,802.2,805.16,0.0018
21_46,683.08,694.66,0.0017
21_46,647.48,653.54,0.0017
21_46,895.82,898.66,0.0016
21_46,1001.44,1008.0,0.0016
21_46,651.06,663.35,0.0016
21_46,845.68,848.16,0.0015
21_46,794.65,817.73,0.0015
21_46,757.39,769.45,0.0014
21_46,855.24,857.75,0.0014
21_46,905.28,916.56,0.0014
21_46,949.85,955.66,0.0014
21_46,1113.98,1119.78,0.0013
21_46,834.63,874.75,0.0013
21_46,958.56,961.51,0.0013
21_46,708.3,718.21,0.0013
21_46,1153.66,1159.3,0.0013
21_46,720.09,726.02,0.0012
21_46,770.47,783.12,0.0012
21_46,675.57,681.2,0.0012
21_46,938.61,941.94,0.0012
21_46,1028.43,1034.4,0.0012
21_46,817.43,839.93,0.0012
21_46,924.08,968.68,0.0011
21_46,859.96,862.66,0.0011
21_46,739.36,745.31,0.0011
21_46,985.2,998.22,0.001
28_14,1100.69,1107.96,0.9985
28_14,767.91,774.61,0.9984
28_14,1006.9,1027.62,0.9971
28_14,880.54,948.52,0.9961
28_14,1033.45,1052.91,0.9951
28_14,1107.98,1192.43,0.9947
28_14,615.31,652.63,0.9941
28_14,856.08,870.66,0.9919
28_14,958.94,1006.87,0.9916
28_14,714.68,767.86,0.9907
28_14,1052.92,1073.79,0.9894
28_14,652.68,680.51,0.9844
28_14,877.72,880.54,0.9835
28_14,774.63,833.52,0.9761
28_14,1073.79,1100.67,0.9678
28_14,680.52,711.59,0.965
28_14,840.92,856.08,0.957
28_14,880.63,948.64,0.1357
28_14,1108.13,1192.46,0.1356
28_14,1033.44,1052.96,0.1348
28_14,856.07,870.65,0.134
28_14,1006.89,1027.63,0.1339
28_14,1100.69,1107.96,0.1338
28_14,714.68,767.78,0.1337
28_14,767.91,774.61,0.1335
28_14,877.72,880.54,0.1321
28_14,680.5,711.6,0.1307
28_14,1073.77,1100.73,0.1306
28_14,871.58,890.38,0.0245
28_14,1100.69,1107.97,0.0182
28_14,856.09,870.66,0.0178
28_14,767.91,774.61,0.0177
28_14,680.54,711.58,0.0174
28_14,931.3,952.84,0.0133
28_14,870.28,874.76,0.0095
28_14,958.42,978.4,0.0087
28_14,992.44,1005.4,0.0057
28_14,1056.14,1070.05,0.0051
28_14,811.46,834.34,0.0049
28_14,839.54,857.02,0.0046
28_14,1075.29,1086.33,0.0039
28_14,873.14,883.96,0.0039
28_14,1170.97,1193.27,0.0037
28_14,638.32,681.7,0.0036
28_14,881.53,893.1,0.0036
28_14,628.01,652.25,0.0029
28_14,738.75,765.53,0.0028
28_14,917.12,919.89,0.0028
28_14,1105.9,1150.76,0.0027
28_14,1195.42,1214.91,0.0027
28_14,652.47,658.05,0.0024
28_14,1186.62,1197.83,0.0022
28_14,890.07,912.86,0.0021
28_14,942.06,948.45,0.0021
28_14,831.75,865.82,0.0019
28_14,918.16,953.5,0.0018
28_14,756.88,832.64,0.0017
28_14,775.81,785.91,0.0016
28_14,1039.55,1042.57,0.0016
28_14,1029.23,1036.07,0.0015
28_14,1072.26,1075.11,0.0014
28_14,946.91,956.33,0.0013
28_14,646.4,652.29,0.0013
28_14,1065.73,1068.64,0.0013
28_14,890.41,892.89,0.0013
28_14,1006.08,1012.21,0.0012
28_14,871.28,877.98,0.0012
28_14,614.69,617.3,0.0011
28_14,1038.77,1052.77,0.0011
4_40,760.33,768.9,0.9977
4_40,857.89,863.14,0.9976
4_40,955.03,960.61,0.9968
4_40,934.42,942.56,0.9963
4_40,916.22,931.77,0.9962
4_40,722.5,752.53,0.9956
4_40,834.76,838.62,0.9946
4_40,845.69,851.16,0.9888
4_40,643.05,695.49,0.9844
4_40,708.18,715.75,0.9835
4_40,946.63,952.08,0.983
4_40,866.36,904.2,0.9826
4_40,839.16,842.22,0.9751
4_40,781.56,793.4,0.9628
4_40,834.76,838.62,0.1346
4_40,916.2,931.79,0.1343
4_40,845.69,851.16,0.134
4_40,722.47,752.56,0.1335
4_40,643.04,695.54,0.1331
4_40,760.33,768.89,0.1309
4_40,787.92,809.89,0.0249
4_40,720.93,723.18,0.0202
4_40,916.22,931.77,0.0183
4_40,834.76,838.62,0.018
4_40,722.49,752.58,0.0174
4_40,873.76,876.45,0.015
4_40,944.22,954.28,0.008
4_40,1142.34,1148.49,0.0079
4_40,698.77,708.8,0.0068
4_40,829.5,912.07,0.0058
4_40,950.31,961.54,0.0047
4_40,672.47,684.82,0.0046
4_40,722.37,724.94,0.0042
4_40,851.42,857.5,0.0038
4_40,772.29,817.52,0.0038
4_40,643.29,646.15,0.0034
4_40,864.15,876.77,0.0033
4_40,1101.06,1106.79,0.0033
4_40,838.44,843.11,0.0032
4_40,1104.94,1145.33,0.0032
4_40,706.38,715.77,0.0029
4_40,1111.24,1117.82,0.0028
4_40,672.72,675.41,0.0028
4_40,783.1,794.23,0.0027
4_40,1134.97,1138.02,0.0025
4_40,973.05,975.89,0.0025
4_40,822.93,825.3,0.0024
4_40,760.39,762.75,0.0024
4_40,716.84,722.7,0.0024
4_40,1159.28,1161.81,0.0023
4_40,618.93,621.78,0.0023
4_40,910.01,915.96,0.0023
4_40,996.33,1002.38,0.0022
4_40,1075.32,1087.66,0.0022
4_40,926.78,929.14,0.0021
4_40,761.74,767.9,0.0021
4_40,835.04,836.81,0.002
4_40,668.51,679.25,0.002
4_40,645.17,647.77,0.0019
4_40,1149.02,1151.75,0.0019
4_40,1012.16,1023.04,0.0018
4_40,1002.92,1008.43,0.0018
4_40,1105.64,1108.87,0.0017
4_40,646.86,658.7,0.0016
4_40,938.71,941.86,0.0016
4_40,846.49,849.64,0.0016
4_40,918.61,921.25,0.0016
4_40,755.34,772.83,0.0016
4_40,863.42,869.05,0.0016
4_40,786.26,789.25,0.0016
4_40,729.46,735.7,0.0015
4_40,1131.84,1134.88,0.0015
4_40,1028.99,1052.38,0.0015
4_40,782.04,784.92,0.0014
4_40,795.41,798.3,0.0014
4_40,752.52,758.02,0.0014
4_40,674.37,676.99,0.0014
4_40,857.06,863.05,0.0014
4_40,931.63,942.29,0.0013
4_40,1072.34,1075.19,0.0013
4_40,1010.27,1013.17,0.0012
4_40,619.71,642.85,0.0012
4_40,811.89,822.42,0.0012
4_40,769.02,775.19,0.0012
4_40,895.22,897.87,0.0012
4_40,843.54,846.05,0.0011
4_40,820.92,830.38,0.0011
4_40,693.19,697.92,0.0011
4_40,892.22,895.45,0.0011
4_40,683.16,688.82,0.001
4_40,1049.58,1052.68,0.001
22_38,1023.84,1035.07,0.9999
22_38,961.57,993.54,0.9998
22_38,642.22,667.94,0.9955
22_38,792.15,816.65,0.9945
22_38,727.35,744.79,0.9938
22_38,993.1,1004.75,0.9918
22_38,1017.62,1024.67,0.9918
22_38,930.83,954.05,0.9917
22_38,867.7,890.95,0.9898
22_38,890.9,926.72,0.9893
22_38,621.87,633.09,0.9889
22_38,766.4,784.24,0.9886
22_38,1004.32,1018.44,0.9874
22_38,815.81,827.43,0.9861
22_38,939.13,951.18,0.5784
22_38,961.55,993.53,0.1356
22_38,642.24,667.96,0.1354
22_38,792.12,816.63,0.1353
22_38,890.92,926.74,0.1343
22_38,1017.61,1024.67,0.134
22_38,727.37,744.78,0.1337
22_38,1023.83,1035.06,0.1287
22_38,632.26,643.23,0.0279
22_38,701.04,724.48,0.0231
22_38,961.54,993.56,0.0182
22_38,1017.61,1024.67,0.0177
22_38,1035.47,1047.2,0.0143
22_38,679.42,721.8,0.0122
22_38,743.98,764.98,0.0083
22_38,815.6,856.23,0.0069
22_38,1002.8,1025.17,0.0055
22_38,614.91,625.57,0.0039
22_38,744.5,757.11,0.0038
22_38,679.15,681.96,0.0038
22_38,979.01,984.09,0.0036
22_38,691.7,697.34,0.0034
22_38,811.16,830.16,0.0031
22_38,966.22,979.37,0.0025
22_38,1053.96,1060.04,0.0025
22_38,667.88,689.39,0.0023
22_38,1036.88,1043.02,0.0023
22_38,842.61,864.97,0.0023
22_38,1069.23,1074.77,0.0021
22_38,784.26,822.55,0.0021
22_38,698.27,710.26,0.0019
22_38,1094.15,1099.08,0.0018
22_38,893.99,915.4,0.0016
22_38,1119.01,1121.88,0.0016
22_38,914.08,924.31,0.0016
22_38,662.01,740.73,0.0015
22_38,928.42,951.5,0.0015
22_38,674.6,680.16,0.0015
22_38,1110.31,1116.74,0.0014
22_38,1134.63,1225.52,0.0014
22_38,782.35,792.46,0.0013
22_38,620.19,642.64,0.0013
22_38,861.08,867.13,0.0012
22_38,617.33,624.26,0.0012
22_38,1033.39,1119.83,0.0011
22_38,704.38,716.97,0.0011
22_38,849.51,852.0,0.0011
22_38,1025.19,1031.39,0.0011
22_38,992.73,998.06,0.001
23_19,614.42,637.3,0.9986
23_19,1069.34,1092.78,0.9983
23_19,1018.69,1044.62,0.9982
23_19,1112.08,1134.96,0.9974
23_19,1045.19,1064.48,0.9972
23_19,708.97,808.92,0.997
23_19,937.36,956.04,0.9964
23_19,1176.75,1228.8,0.9954
23_19,657.84,706.57,0.9939
23_19,990.38,1001.23,0.9937
23_19,638.51,656.59,0.9932
23_19,813.16,936.91,0.9929
23_19,1139.22,1176.54,0.9925
23_19,1006.65,1018.1,0.9917
23_19,1097.62,1111.48,0.9915
23_19,957.81,990.39,0.9914
23_19,1135.41,1137.96,0.9737
23_19,614.4,637.24,0.1369
23_19,1176.47,1228.8,0.136
23_19,1112.09,1134.99,0.1351
23_19,1069.32,1092.81,0.1345
23_19,1139.19,1176.55,0.1336
23_19,1006.64,1018.11,0.1327
23_19,709.09,808.91,0.1319
23_19,614.41,637.3,0.0185
23_19,1112.09,1134.98,0.0183
23_19,1069.33,1092.79,0.0181
23_19,707.4,721.78,0.0128
23_19,800.99,812.72,0.0128
23_19,656.55,669.13,0.0078
23_19,840.58,927.35,0.0073
23_19,706.4,758.14,0.0068
23_19,943.52,954.72,0.0063
23_19,650.25,736.32,0.0056
23_19,1058.81,1063.99,0.0045
23_19,964.61,987.68,0.0043
23_19,1023.49,1026.29,0.0043
23_19,1139.09,1151.86,0.0043
23_19,1035.46,1040.28,0.0041
23_19,1189.62,1192.3,0.0039
23_19,642.31,654.42,0.0037
23_19,989.18,1006.66,0.0037
23_19,1007.66,1042.88,0.0034
23_19,638.43,643.22,0.0031
23_19,937.59,948.9,0.0028
23_19,753.81,798.84,0.0028
23_19,930.26,936.4,0.0027
23_19,1203.44,1227.98,0.0027
23_19,803.82,806.83,0.0024
23_19,1112.72,1114.62,0.0024
23_19,937.51,940.12,0.0023
23_19,917.8,935.86,0.0023
23_19,1016.21,1098.74,0.0022
23_19,1082.63,1092.54,0.0021
23_19,612.91,698.77,0.0021
23_19,1094.12,1110.35,0.0021
23_19,1177.16,1179.25,0.002
23_19,806.09,815.67,0.002
23_19,1201.55,1213.74,0.0019
23_19,1017.78,1023.24,0.0019
23_19,669.93,675.82,0.0019
23_19,1179.03,1202.41,0.0017
23_19,590.69,625.03,0.0017
23_19,1030.6,1041.68,0.0016
23_19,707.28,734.81,0.0016
23_19,828.68,839.75,0.0015
23_19,1047.21,1057.19,0.0015
23_19,794.36,805.7,0.0015
23_19,979.82,985.8,0.0014
23_19,1067.28,1079.95,0.0014
23_19,654.24,656.57,0.0014
23_19,1179.44,1181.84,0.0013
23_19,999.33,1017.75,0.0011
23_19,872.91,917.47,0.0011
23_19,1063.07,1065.96,0.0011
23_19,1068.26,1071.24,0.0011
23_19,1191.97,1194.38,0.0011
23_19,1173.43,1176.3,0.0011
23_19,655.75,667.68,0.0011
23_19,618.73,621.72,0.0011
23_19,1114.05,1126.57,0.0011
23_19,1022.36,1034.42,0.001
3_46,828.52,847.82,0.9994
3_46,725.58,737.0,0.9991
3_46,737.72,749.88,0.9989
3_46,900.78,977.17,0.9988
3_46,691.26,707.33,0.9975
3_46,655.51,687.01,0.9974
3_46,847.1,853.54,0.9969
3_46,869.62,885.35,0.9967
3_46,712.35,725.56,0.9967
3_46,754.9,775.58,0.995
3_46,891.42,901.43,0.995
3_46,619.76,624.77,0.9835
3_46,786.34,801.35,0.9789
3_46,626.23,654.03,0.9697
3_46,655.53,686.94,0.1345
3_46,847.11,853.54,0.1344
3_46,754.9,775.59,0.1343
3_46,828.52,847.81,0.1339
3_46,737.72,749.88,0.133
3_46,869.62,885.35,0.1319
3_46,619.76,624.77,0.1293
3_46,712.34,725.56,0.1292
3_46,850.98,870.54,0.0247
3_46,1136.66,1142.02,0.0194
3_46,737.72,749.87,0.0181
3_46,712.34,725.57,0.0174
3_46,825.93,831.88,0.0148
3_46,853.74,856.38,0.0123
3_46,885.52,888.37,0.0114
3_46,995.54,1036.47,0.0112
3_46,998.74,1001.39,0.0096
3_46,1049.44,1056.04,0.0076
3_46,720.48,725.73,0.0071
3_46,693.34,712.26,0.0071
3_46,781.12,787.1,0.0067
3_46,673.45,676.8,0.0057
3_46,965.53,971.39,0.0053
3_46,752.1,758.25,0.0046
3_46,620.57,655.71,0.0042
3_46,889.27,911.28,0.0034
3_46,705.55,710.76,0.003
3_46,661.71,667.36,0.0027
3_46,1128.29,1149.77,0.0026
3_46,1101.38,1104.48,0.0026
3_46,778.17,801.46,0.0025
3_46,976.69,979.45,0.0025
3_46,614.14,619.43,0.0025
3_46,933.02,944.26,0.0024
3_46,753.15,756.09,0.0024
3_46,684.08,693.68,0.0023
3_46,1115.84,1121.83,0.0023
3_46,762.16,773.27,0.0022
3_46,1103.59,1115.47,0.0021
3_46,662.43,685.44,0.0019
3_46,841.61,847.24,0.0019
3_46,808.25,810.9,0.0018
3_46,1000.63,1007.12,0.0017
3_46,874.92,885.85,0.0016
3_46,1073.5,1093.4,0.0016
3_46,1021.89,1028.23,0.0016
3_46,798.43,801.57,0.0014
3_46,1095.19,1106.33,0.0013
